ArticleTitle,LastName,ForeName,Date,Country_Id,Country,ISSNLinking,MedlineTA,NlmUniqueID,Full_name
Dynamic Changes of Hemostasis in Patients with Traumatic Brain Injury Undergoing Craniotomy: Association with in-Hospital Mortality.,Macas,Andrius,2022-12-5,1556-0961,null,null,null,null,Andrius-Macas
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Gao,Hongxiang,2022-11-26,1879-2782,null,null,null,null,Hongxiang-Gao
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Wu,Min,2022-11-26,1879-2782,null,null,null,null,Min-Wu
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Chen,Zhenghua,2022-11-26,1879-2782,null,null,null,null,Zhenghua-Chen
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Li,Yuwen,2022-11-26,1879-2782,null,null,null,null,Yuwen-Li
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Wang,Xingyao,2022-11-26,1879-2782,null,null,null,null,Xingyao-Wang
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,An,Shan,2022-11-26,1879-2782,null,null,null,null,Shan-An
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Li,Jianqing,2022-11-26,1879-2782,null,null,null,null,Jianqing-Li
SSA-ICL: Multi-domain adaptive attention with intra-dataset continual learning for Facial expression recognition.,Liu,Chengyu,2022-11-26,1879-2782,null,null,null,null,Chengyu-Liu
Pavlovian-based neurofeedback enhances meta-awareness of mind-wandering.,Kawashima,Issaku,2022-11-21,1879-2782,null,null,null,null,Issaku-Kawashima
Pavlovian-based neurofeedback enhances meta-awareness of mind-wandering.,Nagahama,Toru,2022-11-21,1879-2782,null,null,null,null,Toru-Nagahama
Pavlovian-based neurofeedback enhances meta-awareness of mind-wandering.,Kumano,Hiroaki,2022-11-21,1879-2782,null,null,null,null,Hiroaki-Kumano
Pavlovian-based neurofeedback enhances meta-awareness of mind-wandering.,Momose,Keiko,2022-11-21,1879-2782,null,null,null,null,Keiko-Momose
Pavlovian-based neurofeedback enhances meta-awareness of mind-wandering.,Tanaka,Saori C,2022-11-21,1879-2782,null,null,null,null,Saori C-Tanaka
Multi-scale multi-reception attention network for bone age assessment in X-ray images.,Yang,Zhichao,2022-11-14,1879-2782,null,null,null,null,Zhichao-Yang
Multi-scale multi-reception attention network for bone age assessment in X-ray images.,Cong,Cong,2022-11-14,1879-2782,null,null,null,null,Cong-Cong
Multi-scale multi-reception attention network for bone age assessment in X-ray images.,Pagnucco,Maurice,2022-11-14,1879-2782,null,null,null,null,Maurice-Pagnucco
Multi-scale multi-reception attention network for bone age assessment in X-ray images.,Song,Yang,2022-11-14,1879-2782,null,null,null,null,Yang-Song
Fatigue and wear of human tooth enamel: A review.,Kruzic,Jamie J,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Jamie J-Kruzic
Fatigue and wear of human tooth enamel: A review.,Hoffman,Mark,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Mark-Hoffman
Fatigue and wear of human tooth enamel: A review.,Arsecularatne,Joseph A,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Joseph A-Arsecularatne
Fatigue and wear of human tooth enamel: A review.,Kruzic,Jamie J,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Jamie J-Kruzic
Fatigue and wear of human tooth enamel: A review.,Hoffman,Mark,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Mark-Hoffman
Fatigue and wear of human tooth enamel: A review.,Arsecularatne,Joseph A,2022-11-19,1878-0180,Netherlands,1878-0180,J Mech Behav Biomed Mater,101322406,Joseph A-Arsecularatne
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Ferreira,Nicole Costa Resende,2022-12-7,1432-1254,null,null,null,null,Nicole Costa Resende-Ferreira
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Rötter,Reimund Paul,2022-12-7,1432-1254,null,null,null,null,Reimund Paul-Rötter
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Bracho-Mujica,Gennady,2022-12-7,1432-1254,null,null,null,null,Gennady-Bracho-Mujica
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Nelson,William C D,2022-12-7,1432-1254,null,null,null,null,William C D-Nelson
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Lam,Quang Dung,2022-12-7,1432-1254,null,null,null,null,Quang Dung-Lam
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Recktenwald,Claus,2022-12-7,1432-1254,null,null,null,null,Claus-Recktenwald
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Abdulai,Isaaka,2022-12-7,1432-1254,null,null,null,null,Isaaka-Abdulai
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Odhiambo,Jude,2022-12-7,1432-1254,null,null,null,null,Jude-Odhiambo
"Drought patterns: their spatiotemporal variability and impacts on maize production in Limpopo province, South Africa.",Foord,Stefan,2022-12-7,1432-1254,null,null,null,null,Stefan-Foord
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Zhang,Xiaoqian,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Xiaoqian-Zhang
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Matheï,Catharina,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Catharina-Matheï
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Vermandere,Mieke,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Mieke-Vermandere
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Zuo,Xiaoli,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Xiaoli-Zuo
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Wang,Qian,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Qian-Wang
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Leng,Hui,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Hui-Leng
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Li,Tang,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Tang-Li
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Buntinx,Frank,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Frank-Buntinx
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Zhang,Xiaoqian,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Xiaoqian-Zhang
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Matheï,Catharina,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Catharina-Matheï
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Vermandere,Mieke,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Mieke-Vermandere
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Zuo,Xiaoli,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Xiaoli-Zuo
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Wang,Qian,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Qian-Wang
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Leng,Hui,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Hui-Leng
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Li,Tang,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Tang-Li
Inhibitors and facilitators to the utilization of postpartum care in China: an integrative review.,Buntinx,Frank,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Frank-Buntinx
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Valero-Elizondo,Javier,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Javier-Valero-Elizondo
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Javed,Zulqarnain,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Zulqarnain-Javed
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Khera,Rohan,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Rohan-Khera
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Tano,Mauricio E,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Mauricio E-Tano
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Dudum,Ramzi,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Ramzi-Dudum
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Acquah,Isaac,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Isaac-Acquah
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Hyder,Adnan A,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Adnan A-Hyder
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Andrieni,Julia,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Julia-Andrieni
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Sharma,Garima,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Garima-Sharma
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Blaha,Michael J,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Michael J-Blaha
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Virani,Salim S,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Salim S-Virani
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Blankstein,Ron,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Ron-Blankstein
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Cainzos-Achirica,Miguel,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Miguel-Cainzos-Achirica
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Nasir,Khurram,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Khurram-Nasir
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Valero-Elizondo,Javier,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Javier-Valero-Elizondo
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Javed,Zulqarnain,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Zulqarnain-Javed
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Khera,Rohan,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Rohan-Khera
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Tano,Mauricio E,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Mauricio E-Tano
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Dudum,Ramzi,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Ramzi-Dudum
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Acquah,Isaac,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Isaac-Acquah
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Hyder,Adnan A,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Adnan A-Hyder
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Andrieni,Julia,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Julia-Andrieni
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Sharma,Garima,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Garima-Sharma
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Blaha,Michael J,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Michael J-Blaha
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Virani,Salim S,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Salim S-Virani
Unfavorable social determinants of health are associated with higher burden of financial toxicity among patients with atherosclerotic cardiovascular disease in the US: findings from the National Health Interview Survey.,Blankstein,Ron,2022-12-6,0778-7367,England,0778-7367,Arch Public Health,9208826,Ron-Blankstein
